,trajectory_id,start_time,end_time,v_ave,v_med,a_ave,a_med,labels
27,20071115234800,2007-11-15T23:48:00.000000000,2007-11-16T07:44:19.000000000,2.9458427385,1.29492167317,-0.0413138569246,-5.22545792076e-05,",bus,walk"
28,20071205092939,2007-12-05T09:29:39.000000000,2007-12-05T09:49:54.000000000,3.11449421325,1.9615275068,0.0222593422805,0.0037865915763,
29,20071208122222,2007-12-08T12:22:22.000000000,2007-12-08T13:49:37.000000000,8.72992860492,6.73555439922,0.0216663994812,-0.00191505253662,
30,20071123215620,2007-11-23T21:56:20.000000000,2007-11-23T22:40:46.000000000,8.81634543952,7.06155409884,-0.0151757198141,0.00156614649734,
31,20071130095657,2007-11-30T09:56:57.000000000,2007-11-30T10:35:03.000000000,2.91469021215,1.57622713416,0.0601495646461,-0.00579567840337,
32,20071124091604,2007-11-24T09:16:04.000000000,2007-11-24T09:56:18.000000000,7.2673187323,2.24448332801,-0.00847687519861,0.00367153992795,
33,20071222082837,2007-12-22T08:28:37.000000000,2007-12-22T09:14:45.000000000,3.91947864871,1.85003166555,0.0565582140186,0.00470091128507,
34,20071119234500,2007-11-19T23:45:00.000000000,2007-11-19T23:48:03.000000000,0.912658860456,0.912658860456,0.0053421320106,0.0053421320106,
35,20080108230737,2008-01-08T23:07:37.000000000,2008-01-08T23:25:19.000000000,1.07242231126,0.956542782768,0.0422679072158,-0.00298754026544,
36,20070814144106,2007-08-14T14:41:06.000000000,2007-08-14T14:43:34.000000000,1.07685608216,1.12887433676,0.00214259958583,0.00214259958583,
37,20071112135338,2007-11-12T13:53:38.000000000,2007-11-12T14:34:53.000000000,3.1697227658,1.32359223159,0.0062123891753,0.00260918475553,",walk,bus"
38,20071206211027,2007-12-06T21:10:27.000000000,2007-12-06T22:00:02.000000000,6.90946447261,3.17954297449,0.0315621254975,0.0141999684267,
39,20071106000234,2007-11-06T00:02:34.000000000,2007-11-06T00:08:41.000000000,4.6921844562,4.13769392581,-0.0200311050713,0.00293469220014,bus
40,20071121135201,2007-11-21T13:52:01.000000000,2007-11-21T14:33:44.000000000,7.43073326785,4.09061343408,-0.149130585631,-0.000101950492284,"subway,walk"
41,20071230151046,2007-12-30T15:10:46.000000000,2007-12-30T15:51:27.000000000,7.50600810063,6.37947052744,0.0936602713029,0.0642820600597,
42,20071226222755,2007-12-26T22:27:55.000000000,2007-12-26T22:42:08.000000000,6.41720844782,6.70175614469,0.0169145049418,-0.0298832410603,
43,20071210224325,2007-12-10T22:43:25.000000000,2007-12-10T23:17:11.000000000,10.2031831728,10.8403730236,0.118647051104,0.0438408890713,
44,20071126082303,2007-11-26T08:23:03.000000000,2007-11-26T08:47:13.000000000,3.78719930828,1.72502422909,-0.00459470622026,0.00615269900709,walk
45,20071205215231,2007-12-05T21:52:31.000000000,2007-12-05T22:30:58.000000000,3.86285129847,2.06909228601,0.0537776456252,-0.00169132836005,
46,20071126215333,2007-11-26T21:53:33.000000000,2007-11-26T22:36:34.000000000,6.76210422341,2.34546647867,0.00464474099195,0.00363470667783,
47,20071106142554,2007-11-06T14:25:54.000000000,2007-11-06T14:43:02.000000000,3.32902130056,1.68243163938,-0.0076807654261,-0.00132683987829,"bus,walk"
48,20080107215023,2008-01-07T21:50:23.000000000,2008-01-07T22:34:15.000000000,1.36482932141,0.896254634047,0.0445026138585,0.000221756100816,
49,20071223113207,2007-12-23T11:32:07.000000000,2007-12-23T15:46:09.000000000,2.6228640694,1.48774555866,0.0055241056659,0.000210826498102,
50,20080103223737,2008-01-03T22:37:37.000000000,2008-01-03T23:32:40.000000000,3.99346179174,1.33352559784,0.0783368987366,0.0175819262906,
51,20071115124925,2007-11-15T12:49:25.000000000,2007-11-15T13:31:51.000000000,1.71807791837,1.22583503099,0.0108647893734,0.00240446781527,"walk,"
52,20071229205638,2007-12-29T20:56:38.000000000,2007-12-30T02:45:32.000000000,18.7030729672,13.7306616002,0.106457247611,-0.0311801213534,
53,20071223230456,2007-12-23T23:04:56.000000000,2007-12-23T23:18:35.000000000,7.19794323574,7.96838285072,0.00152648680473,-0.0702174096572,
54,20070821132352,2007-08-21T13:23:52.000000000,2007-08-21T13:45:53.000000000,3.21924216047,1.71989219663,-0.0253941248655,0.00155890808088,"bus,walk"
55,20071122001630,2007-11-22T00:16:30.000000000,2007-11-22T00:36:17.000000000,3.19465391058,2.07268706071,-0.129407399851,0.00374241390238,"walk,bus"
56,20070814004051,2007-08-14T00:40:51.000000000,2007-08-14T01:23:56.000000000,3.96752884172,1.3020345519,-0.74575948124,0.00529443771923,"bus,walk,train"
57,20071214081129,2007-12-14T08:11:29.000000000,2007-12-14T09:36:21.000000000,10.9695303056,6.99550006305,0.38421809261,0.0128682324645,
58,20071225091747,2007-12-25T09:17:47.000000000,2007-12-25T12:30:12.000000000,4.07957683966,2.26668217179,-0.0505235194991,-0.00548610860446,
59,20071219222646,2007-12-19T22:26:46.000000000,2007-12-19T22:43:49.000000000,3.57572344406,1.5598224674,-0.0187443197905,0.0054206134063,
60,20071221191215,2007-12-21T19:12:15.000000000,2007-12-21T20:00:47.000000000,1.25875562076,1.18112107328,0.00252798081333,0.000772334039558,
61,20071212211734,2007-12-12T21:17:34.000000000,2007-12-12T22:01:56.000000000,8.42037970613,6.85681542362,0.161418545673,0.00781044719254,
62,20071130214646,2007-11-30T21:46:46.000000000,2007-11-30T22:51:13.000000000,5.00073060841,2.08789641561,0.0107354292003,0.0032796477715,
63,20071221090409,2007-12-21T09:04:09.000000000,2007-12-21T09:41:43.000000000,7.07066209307,2.200926318,0.0378461700093,0.00301822416698,
64,20071203222613,2007-12-03T22:26:13.000000000,2007-12-03T22:40:17.000000000,4.64976507854,2.19201481334,0.014724382799,0.00753395810697,
65,20071123081339,2007-11-23T08:13:39.000000000,2007-11-23T08:38:58.000000000,1.77205626534,1.4240533799,-0.0109730893557,0.0,
66,20071226090757,2007-12-26T09:07:57.000000000,2007-12-26T09:27:35.000000000,2.93608205442,2.01770250361,0.0330056105028,0.00055990201769,
67,20071210080131,2007-12-10T08:01:31.000000000,2007-12-10T08:31:18.000000000,2.18668751838,1.45351557031,-0.0400249391466,-0.00172040035043,
68,20080105133207,2008-01-05T13:32:07.000000000,2008-01-05T14:24:14.000000000,3.78128105914,2.62460691191,0.00528163210797,-0.000741739616007,
69,20080117110830,2008-01-17T11:08:30.000000000,2008-01-17T11:08:36.000000000,0.975724692453,0.975724692453,0.128170479285,0.128170479285,
70,20071124204812,2007-11-24T20:48:12.000000000,2007-11-24T21:29:02.000000000,4.05969364088,1.33018195484,-0.0071096141356,0.0,
71,20071220075827,2007-12-20T07:58:27.000000000,2007-12-20T08:49:31.000000000,2.30150580781,1.54931042766,0.00635925372765,0.00157577676043,
72,20071120135807,2007-11-20T13:58:07.000000000,2007-11-20T14:35:36.000000000,9.18918307559,6.79608290848,-0.0712527902813,-0.00246593698743,"walk,subway,bus"
73,20071204100006,2007-12-04T10:00:06.000000000,2007-12-04T10:01:55.000000000,2.1058639057,1.88780422218,-0.0533343770553,-0.0151113572572,
74,20070809143044,2007-08-09T14:30:44.000000000,2007-08-09T14:40:55.000000000,3.32554667858,1.36310353663,0.0183029616589,0.00212673885256,"bus,"
75,20071123001431,2007-11-23T00:14:31.000000000,2007-11-23T01:03:35.000000000,12.4622948898,1.20496854944,-1.0008723493,0.000245742794161,"walk,"
76,20080115080303,2008-01-15T08:03:03.000000000,2008-01-15T12:50:04.000000000,19.1404576104,21.997884057,0.0317985248021,0.00066252321945,
77,20080104230531,2008-01-04T23:05:31.000000000,2008-01-04T23:21:29.000000000,4.0987307584,1.97492277619,0.0200193389322,0.00254253910499,
78,20071127195406,2007-11-27T19:54:06.000000000,2007-11-27T23:07:50.000000000,1.86025013442,1.04688322582,0.0403359147337,2.42832909033e-05,
79,20071220184815,2007-12-20T18:48:15.000000000,2007-12-20T19:47:13.000000000,1.60544102568,1.50798819814,0.0348108943601,0.00265374956343,
80,20071211224837,2007-12-11T22:48:37.000000000,2007-12-11T23:22:16.000000000,10.9949644341,10.9264476074,0.03709097157,0.0253457662274,
81,20071109125153,2007-11-09T12:51:53.000000000,2007-11-09T13:06:28.000000000,1.00276623638,0.953392252257,0.00118035083818,0.000547409780525,walk
82,20071209094616,2007-12-09T09:46:16.000000000,2007-12-09T10:20:30.000000000,7.59618821445,6.20627535282,0.00867780300535,-0.00171736942143,
83,20071122135555,2007-11-22T13:55:55.000000000,2007-11-22T14:42:53.000000000,18.8612518771,5.36143852467,-2.3878325552,-0.000592733640866,"walk,subway,bus"
84,20071115003630,2007-11-15T00:36:30.000000000,2007-11-15T01:24:14.000000000,2.94358645387,1.78631959388,0.00402253276714,-0.000467293976155,",walk,bus"
85,20071128215453,2007-11-28T21:54:53.000000000,2007-11-28T22:44:45.000000000,7.19302825817,4.02147710468,0.0193729853964,0.0162769620903,
86,20080101092300,2008-01-01T09:23:00.000000000,2008-01-01T13:16:57.000000000,12.1573396935,2.35497680105,-0.0587271696781,-0.000118826796791,
87,20080111094447,2008-01-11T09:44:47.000000000,2008-01-11T09:45:15.000000000,2.58166274929,2.1328494679,0.0189317388128,0.0666475684161,
88,20071122165353,2007-11-22T16:53:53.000000000,2007-11-22T22:42:41.000000000,7.36774288026,2.8495840048,-0.0232645839543,0.0106456910483,
89,20071224090554,2007-12-24T09:05:54.000000000,2007-12-24T09:49:24.000000000,4.91194898569,1.94256289786,0.107990755346,-0.00143078278152,
90,20071105131208,2007-11-05T13:12:08.000000000,2007-11-05T13:30:26.000000000,3.99913407515,3.82336615724,0.0091583673269,0.000272525190387,"bus,walk"
91,20080109222750,2008-01-09T22:27:50.000000000,2008-01-09T22:45:22.000000000,3.98860517019,2.06580690693,0.0631710074456,-0.000536334122975,
92,20071231224803,2007-12-31T22:48:03.000000000,2007-12-31T23:23:49.000000000,16.3478495624,14.7036312733,0.128847866662,-0.0207807059147,
93,20080110221246,2008-01-10T22:12:46.000000000,2008-01-10T22:27:57.000000000,2.7167181887,1.24115318793,0.0323697608131,0.00741359944017,
94,20071129220149,2007-11-29T22:01:49.000000000,2007-11-29T23:07:52.000000000,4.10270696584,5.78470823921,0.0130859426995,0.000664038997626,
95,20071207091527,2007-12-07T09:15:27.000000000,2007-12-07T09:54:27.000000000,7.06998698264,3.53473129487,0.0124172729937,0.0216013953569,
96,20071121003007,2007-11-21T00:30:07.000000000,2007-11-21T00:46:33.000000000,1.92377922528,1.43457545221,-0.00322651412179,-0.00205906063749,"walk,bus"
97,20071204212601,2007-12-04T21:26:01.000000000,2007-12-04T21:38:57.000000000,1.39479011102,0.996955079032,0.0475871157303,-0.00370579235452,
