,trajectory_id,start_time,end_time,v_ave,v_med,a_ave,a_med,labels
71,20081116061845,2008-11-16T06:18:45.000000000,2008-11-16T06:26:35.000000000,3.22665540873,3.21654770833,-0.0706815214212,0.0175403858959,
72,20081111032958,2008-11-11T03:29:58.000000000,2008-11-11T03:32:23.000000000,2.23014476291,1.66614209326,-0.0890338237818,0.0112342468247,
73,20081123104807,2008-11-23T10:48:07.000000000,2008-11-23T11:38:01.000000000,7.03761319405,7.96338601304,-0.0476310296101,0.00621702246789,
74,20081211044214,2008-12-11T04:42:14.000000000,2008-12-11T05:15:46.000000000,6.26960544826,6.49282745191,-0.0528273034364,0.00183215653268,
75,20081121034123,2008-11-21T03:41:23.000000000,2008-11-21T04:18:11.000000000,6.31394878311,6.56774056784,-0.0973502254566,0.0170653087355,
76,20081209150349,2008-12-09T15:03:49.000000000,2008-12-09T15:38:49.000000000,1.51607268313,1.36656571571,-0.0699091831011,-0.00294107278581,
77,20081122041359,2008-11-22T04:13:59.000000000,2008-11-22T10:20:58.000000000,7.05084993063,5.93428243358,-0.0678412078339,0.000441262033678,
78,20081113042040,2008-11-13T04:20:40.000000000,2008-11-13T04:59:48.000000000,10.9322661968,10.8633395209,-0.0813301096264,-0.00460980525626,
79,20081120232158,2008-11-20T23:21:58.000000000,2008-11-21T00:10:27.000000000,7.6107800487,8.28618249658,-0.100051712953,0.00225023718223,
80,20081205103111,2008-12-05T10:31:11.000000000,2008-12-05T12:05:32.000000000,6.811768522,6.75695257404,-0.183861403521,-0.00083982037323,
81,20081118055516,2008-11-18T05:55:16.000000000,2008-11-18T06:15:26.000000000,10.3956623858,8.36984094117,-0.147187371878,-0.0026897137646,
82,20081205064001,2008-12-05T06:40:01.000000000,2008-12-05T06:46:39.000000000,19.030216443,14.5071809358,-0.594983674081,-0.213839152447,
83,20081120035152,2008-11-20T03:51:52.000000000,2008-11-20T03:55:30.000000000,2.6343700974,2.04431540268,-0.195773793571,-0.0197595368199,
